round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
124,0.10928662548065185,0.9819,0.0028,0.9818206482513367,0.9623389494549058,0.36014034467749295,100,100,0,40,23960,0.01411309999821242,95.19185740000103,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
125,1.6120341674804688,0.0076,0.9776,0.007711215023517784,0.0,0.4159588348719601,100,100,0,40,23960,0.012320400001044618,95.492091600001,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
126,0.1079882884979248,0.9818,0.0027,0.9817437592423012,0.9593657086223984,0.3565160923249399,100,100,0,40,23960,0.01367240000035963,95.08067189999929,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
127,1.6278297729492188,0.0058,0.9791,0.005883150694037538,0.0,0.4184499263263618,100,100,0,40,23960,0.014014799999131355,95.84200480000072,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
128,0.10908130779266358,0.9819,0.0028,0.981812060498984,0.9643211100099108,0.36203485435868304,100,100,0,40,23960,0.012166599997726735,95.36248809999961,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
129,1.574370458984375,0.0115,0.9737,0.011714277566634538,0.0,0.4142643444947898,100,100,0,40,23960,0.013808300001983298,95.89593180000156,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
130,0.10959915618896485,0.9818,0.0027,0.9817191278797217,0.9603567888999008,0.3525905667816599,100,100,0,40,23960,0.012732700000924524,92.29943329999878,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
131,1.6642068237304688,0.0054,0.9795,0.005460856485133846,0.0,0.4104005784198331,100,100,0,40,23960,0.008771900000283495,91.57871349999914,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
132,0.10768361282348633,0.9824,0.0026,0.9823199004138724,0.9653121902874133,0.3617430416603263,100,100,0,40,23960,0.027489399999467423,147.4298998000013,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
133,1.5979389404296875,0.0072,0.9782,0.007295263284453906,0.0,0.41399316371046013,100,100,0,40,23960,0.012384199999360135,118.59448699999848,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
134,0.1091140214920044,0.9827,0.0025,0.9826049035299903,0.9623389494549058,0.35760390630488603,100,100,0,40,23960,0.022593800000322517,113.88185599999997,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
135,1.5861212524414063,0.0109,0.9746,0.011121691695074626,0.0,0.41026117238774895,100,100,0,40,23960,0.01464240000132122,115.96894239999892,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
136,0.10965573863983154,0.9825,0.0027,0.982449077593658,0.9613478691774033,0.3539167569397639,100,100,0,40,23960,0.012686099998973077,99.1644297999992,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
137,1.628558319091797,0.0059,0.9797,0.005964973111356695,0.0,0.4038085957871129,100,100,0,40,23960,0.013462700000673067,79.27997070000129,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
138,0.1049015790939331,0.9826,0.0025,0.982502395144232,0.9613478691774033,0.3556650573872031,100,100,0,40,23960,0.00878999999986263,79.22572709999804,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
139,1.5647395233154298,0.0079,0.9778,0.008025480921886294,0.0,0.4139536523204297,100,100,0,40,23960,0.012825300000258721,92.2242671999993,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
140,0.10918995685577393,0.9828,0.0024,0.982726817335363,0.9623389494549058,0.3523465146406864,100,100,0,40,23960,0.012742499999149004,91.43529390000185,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
141,1.6322768005371093,0.0067,0.979,0.00678677473798768,0.0,0.40111141587607557,100,100,0,40,23960,0.011865599997690879,95.03481079999983,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
142,0.10526520156860351,0.9832,0.0024,0.9830989731496647,0.9653121902874133,0.34968343011848624,100,100,0,40,23960,0.012700300001597498,89.47605110000222,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
143,1.577466650390625,0.0079,0.978,0.008016980031412515,0.0,0.41140366259279354,100,100,0,40,23960,0.008357800001249416,89.46721959999923,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
144,0.10795277709960938,0.983,0.0025,0.9829331213576813,0.9643211100099108,0.35000503128891175,100,100,0,40,23960,0.012734799998725066,89.11510389999967,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
145,1.618270962524414,0.0084,0.9776,0.008526300606548042,0.0,0.39846204739219204,100,100,0,40,23960,0.008600500004831702,89.18663010000455,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
146,0.1063177885055542,0.9831,0.0024,0.9830214732448272,0.9643211100099108,0.3505604406576603,100,100,0,40,23960,0.01256909999938216,89.26752850000048,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
147,1.5952108734130859,0.0071,0.9791,0.007202660686928307,0.0,0.4078258674815298,100,100,0,40,23960,0.008429900000919588,89.08582900000329,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
148,0.1073972843170166,0.983,0.0026,0.982917239758233,0.9633300297324083,0.34651099129316093,100,100,0,40,23960,0.015433500004292,88.99387179999758,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
149,1.586562384033203,0.0096,0.9765,0.009772342886675982,0.0,0.39987229565841453,100,100,0,40,23960,0.012682100001256913,89.10398359999817,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
150,0.10806953010559082,0.9832,0.0024,0.9831078453353008,0.9643211100099108,0.3466945597066854,100,100,0,40,23960,0.010248500002489891,88.52306040000258,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
151,1.618640313720703,0.0063,0.9802,0.006400993630779594,0.0,0.400396639248977,100,100,0,40,23960,0.009156699998129625,89.03342390000034,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
152,0.10609348678588867,0.9835,0.0024,0.9833916119551619,0.9643211100099108,0.34632724015895894,100,100,0,40,23960,0.012388800001644995,89.35422980000294,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
153,1.5913598266601563,0.0084,0.978,0.008547629039521247,0.0,0.40227398737768333,100,100,0,40,23960,0.013036500000453088,90.38130440000532,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
154,0.10911191596984864,0.9834,0.0022,0.9833221954533826,0.9613478691774033,0.34566267341468476,100,100,0,40,23960,0.009497899998677894,89.36511539999628,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
155,1.5702697662353515,0.0059,0.9807,0.005986102257455715,0.0,0.39670454274987177,100,100,0,40,23960,0.008218299997679424,89.13342950000515,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
156,0.10570757026672363,0.9842,0.0023,0.9841330154161512,0.9672943508424182,0.34689562409246966,100,100,0,40,23960,0.009793100005481392,89.39047479999863,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
157,1.618731201171875,0.0056,0.9808,0.005663372201268833,0.0,0.39501086579853045,100,100,0,40,23960,0.008566499993321486,90.59469929999614,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
158,0.10366130847930909,0.9842,0.0022,0.9841129596116185,0.9672943508424182,0.34260392854083327,100,100,0,40,23960,0.008791100000962615,89.2207905000032,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
159,1.6206307067871093,0.0071,0.9795,0.007239023220748331,0.0,0.39935783776858197,100,100,0,40,23960,0.011211299999558832,89.46525290000136,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
160,0.10588980770111084,0.9836,0.0021,0.9835120773817912,0.9633300297324083,0.3487870685436452,100,100,0,40,23960,0.008656900005007628,75.0057639000006,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
161,1.5566682586669922,0.005,0.9815,0.0050467853897613445,0.0,0.40242155841427546,100,100,0,40,23960,0.008762299999943934,90.66898450000008,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
162,0.10749719543457031,0.9842,0.0021,0.9840859191244749,0.9663032705649157,0.34321581810992213,100,100,0,40,23960,0.008546799996111076,90.1980512999944,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
163,1.6059557647705078,0.0067,0.9797,0.006814543999196529,0.0,0.3918235738314689,100,100,0,40,23960,0.013223800000560004,90.12902139999642,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
164,0.1041775074005127,0.9841,0.0021,0.9839930154873189,0.9682854311199207,0.3412045130363354,100,100,0,40,23960,0.012234900001203641,89.53487699999823,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
165,1.5688451354980468,0.0066,0.9802,0.006706898765261787,0.0,0.399254235960543,100,100,0,40,23960,0.012224300000525545,89.66701029999967,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
166,0.10610481624603271,0.984,0.0021,0.983883136064231,0.9653121902874133,0.34231234730516247,100,100,0,40,23960,0.009725600000820123,88.85235269999976,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
167,1.5885850830078125,0.0051,0.982,0.005168124365942717,0.0,0.3913185432006916,100,100,0,40,23960,0.0074680999969132245,89.22895569999673,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
168,0.10417512035369873,0.9846,0.0021,0.9845127302632009,0.9672943508424182,0.3419134485019991,100,100,0,40,23960,0.007883899997978006,76.13793219999934,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
169,1.5765026123046875,0.0066,0.9803,0.006700208346398002,0.0,0.3922768168194839,100,100,0,40,23960,0.007260200000018813,90.34588559999975,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
170,0.10352091846466065,0.9848,0.0021,0.9846997408044562,0.9672943508424182,0.33778121680114415,100,100,0,40,23960,0.011097599999629892,90.30558290000045,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
171,1.6170813415527343,0.0048,0.9825,0.004884945923901603,0.0,0.39148503238661214,100,100,0,40,23960,0.011372300003131386,88.27511770000274,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
172,0.10415764503479004,0.9843,0.0021,0.984190643988538,0.9692765113974232,0.3411388845754166,100,100,0,40,23960,0.012359999993350357,89.33900160000485,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
173,1.56891162109375,0.0071,0.9802,0.007212090370166914,0.0,0.39480917038954794,100,100,0,40,23960,0.008684000000357628,89.75728730000264,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
174,0.10622854843139648,0.9842,0.0022,0.9840831987674044,0.9663032705649157,0.3407226404742494,100,100,0,40,23960,0.012465899999369867,89.7816473999992,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
175,1.5688596649169921,0.0059,0.9811,0.006005716100982421,0.0,0.39333460936633247,100,100,0,40,23960,0.008276699998532422,89.72661110000627,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
176,0.10433006763458252,0.9848,0.002,0.984693845055118,0.9663032705649157,0.3393322655751059,100,100,0,40,23960,0.00835440000082599,89.66316289999668,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
177,1.5960747283935548,0.0072,0.9802,0.007289143249992884,0.0,0.3904401182839647,100,100,0,40,23960,0.010766999999759719,89.63113049999811,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
178,0.10418011341094971,0.9846,0.0021,0.9845051882752733,0.9672943508424182,0.3361120549505577,100,100,0,40,23960,0.015476599997782614,89.6666763999965,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
179,1.5760464233398437,0.0054,0.9816,0.005495192171295073,0.0,0.3947972368402407,100,100,0,40,23960,0.012050600002112333,90.82387690000178,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
180,0.10488831996917725,0.9849,0.002,0.9848105094077351,0.9663032705649157,0.343088304455392,100,100,0,40,23960,0.008281000002170913,89.46535679999943,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
181,1.5456282958984375,0.0057,0.9818,0.00577168779158613,0.0,0.39126624158738815,100,100,0,40,23960,0.008448299995507114,89.51585550000163,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
182,0.10432612609863282,0.985,0.002,0.98487007362608,0.9702675916749257,0.33409980302117764,100,100,0,40,23960,0.01106459999573417,89.39049619999423,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
183,1.6243691833496094,0.0075,0.98,0.007644576336472433,0.0,0.3819145804472888,100,100,0,40,23960,0.008433300004980993,88.78613100000075,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
184,0.1023990535736084,0.985,0.0021,0.9848932038771379,0.9672943508424182,0.33495912095718083,100,100,0,40,23960,0.010406699999293778,89.1716105000014,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
185,1.5458993103027343,0.0058,0.9818,0.005878016699630938,0.0,0.3932085291842619,100,100,0,40,23960,0.012177499993413221,76.36404010000115,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
186,0.1068408338546753,0.9851,0.002,0.9849790144889903,0.9702675916749257,0.3371649790257215,100,100,0,40,23960,0.008359400002518669,90.22608000000037,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
187,1.5992097778320313,0.0049,0.9828,0.004972215240146416,0.0,0.3837352722728004,100,100,0,40,23960,0.011495100006868597,89.7201739000011,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
188,0.10292755279541016,0.9849,0.0021,0.9848023120822136,0.9663032705649157,0.33386722195427865,100,100,0,40,23960,0.006930700001248624,89.63726190000307,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
189,1.589262222290039,0.0086,0.9786,0.0087493083450288,0.0,0.3867170642924805,100,100,0,40,23960,0.012464300001738593,74.52535250000074,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
190,0.10345580425262452,0.9851,0.0022,0.9850127854266246,0.9663032705649157,0.33386528573402513,100,100,0,40,23960,0.012274400003661867,90.51473609999812,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
191,1.5688518798828126,0.005,0.9826,0.005050891283780055,0.0,0.38746554942708467,100,100,0,40,23960,0.0124532999980147,89.73227490000136,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
192,0.1035773962020874,0.9854,0.0021,0.9853022838706182,0.9663032705649157,0.3370261928774417,100,100,0,40,23960,0.012591999999131076,89.90770769999654,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
193,1.571206219482422,0.0041,0.9838,0.004151696414634219,0.0,0.38428913292785494,100,100,0,40,23960,0.00925900000584079,89.47200769999472,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
194,0.10162951679229737,0.9855,0.0019,0.9853981957884737,0.9692765113974232,0.33102674849176156,100,100,0,40,23960,0.012528699997346848,88.99373670000205,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
195,1.6075991943359376,0.005,0.9827,0.005090284732936511,0.0,0.3824901842499772,100,100,0,40,23960,0.008307000003696885,89.38482350000413,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
196,0.10021360168457032,0.9858,0.0019,0.9856948602245715,0.9682854311199207,0.3320803795809237,100,100,0,40,23960,0.011920099997951183,89.43205939999461,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
197,1.5524527099609375,0.0058,0.9819,0.0058861816093739696,0.0,0.38884976709137353,100,100,0,40,23960,0.008376900004805066,74.48913149999862,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
198,0.10469582977294922,0.9856,0.0021,0.9854972016666735,0.9672943508424182,0.3313931692602734,100,100,0,40,23960,0.014989399998739827,89.79053650000424,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
199,1.5614310302734375,0.0042,0.9837,0.00426453170940224,0.0,0.3782067148930704,100,100,0,40,23960,0.011746800002583768,90.06585559999803,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
