round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
106,0.05169037458896637,0.9836,0.0012,0.9835472255893432,0.9682854311199207,0.14401232437489347,60,60,40,0,0,0.010965999998006737,67.09054380000089,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
107,0.05103734097480774,0.9836,0.001,0.9835308206628554,0.9692765113974232,0.14232835988145476,60,60,40,0,0,0.00988100000176928,66.66259700000228,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
108,0.05094947609901428,0.9837,0.0011,0.9836347050152536,0.9692765113974232,0.14587512929885024,60,60,40,0,0,0.007942499996715924,56.75498739999966,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
109,0.051173936128616336,0.9835,0.001,0.9834196724944689,0.9682854311199207,0.14439178981042156,60,60,40,0,0,0.009158799999568146,64.53975270000228,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
110,0.0513687924861908,0.9833,0.0011,0.983201474544007,0.9682854311199207,0.14392454114820188,60,60,40,0,0,0.010167399999772897,78.12795040000128,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
111,0.05047116832733154,0.9835,0.0012,0.9834120699653199,0.9702675916749257,0.1447135180756191,60,60,40,0,0,0.007433999999193475,62.46484950000013,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
112,0.050304284238815306,0.9833,0.0011,0.9832077373705405,0.9672943508424182,0.14192575845168903,60,60,40,0,0,0.015203099999780534,72.82954090000203,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
113,0.049874075603485106,0.9836,0.001,0.9835329747571931,0.9692765113974232,0.13930753751088762,60,60,40,0,0,0.009159699999145232,66.49832889999743,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
114,0.04993126368522644,0.9836,0.0009,0.9835322844298231,0.9663032705649157,0.14102773553691803,60,60,40,0,0,0.007411899998260196,61.03691640000034,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
115,0.04960071756839752,0.9839,0.0009,0.9838212074711926,0.9692765113974232,0.1413151706938839,60,60,40,0,0,0.008892800000467105,54.94133449999936,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
116,0.04968102378845215,0.984,0.0011,0.9839374070290063,0.9682854311199207,0.14241922489044048,60,60,40,0,0,0.006190000000060536,46.118631900000764,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
117,0.05002907884120941,0.9836,0.001,0.9835161193082801,0.9672943508424182,0.13994700301231608,60,60,40,0,0,0.011010799997166032,62.50278509999771,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
