round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
13,0.30051912994384766,0.9412,0.0116,0.9406981704277385,0.9078295341922695,0.8912748176554838,100,100,0,40,23960,0.027878299995791167,92.93872359998932,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
14,0.28080877838134766,0.9458,0.0093,0.9453502674741381,0.9096509240246407,0.8770607632845641,100,100,0,40,23960,0.023290800003451295,92.6178276999999,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
15,0.27119453811645505,0.9462,0.0094,0.94577356431532,0.9137577002053389,0.8626036621791622,100,100,0,40,23960,0.01928980000957381,92.836736199999,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
16,0.2543478309631348,0.9496,0.0092,0.9491861179233829,0.9168377823408624,0.8532315314809482,100,100,0,40,23960,0.018297100003110245,92.99145329999737,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
17,0.24703564529418945,0.9504,0.0085,0.9500641330690826,0.917864476386037,0.8402721709435186,100,100,0,40,23960,0.021455499998410232,92.48775179999939,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
18,0.23618105697631836,0.9524,0.0076,0.9520806423708225,0.9209445585215605,0.8255521298510334,100,100,0,40,23960,0.02183070000319276,92.69124640000518,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
19,0.22888811874389647,0.9542,0.0075,0.9538739897521225,0.919917864476386,0.8206017891069253,100,100,0,40,23960,0.019434200003161095,92.51539220000268,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
20,0.22350198554992676,0.9549,0.0073,0.9545899958531097,0.9240246406570842,0.8193971098785601,100,100,0,40,23960,0.018486000000848435,92.52966990000277,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
21,0.21324508590698243,0.9569,0.0068,0.9565969340410969,0.9250513347022588,0.8139478066787121,100,100,0,40,23960,0.02543860000150744,94.45427599998948,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
22,0.20872864875793457,0.9576,0.007,0.9573719357821899,0.9271047227926078,0.8132811022823055,100,100,0,40,23960,0.020872499997494742,92.18105870000727,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
23,0.20804255905151367,0.9591,0.0063,0.9589131986831761,0.9291581108829569,0.8102362951859833,100,100,0,40,23960,0.02703540000038629,87.02111369999966,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
24,0.1978537868499756,0.9581,0.0071,0.9578049303221567,0.9281314168377823,0.8042264749209086,100,100,0,40,23960,0.01983760000030088,90.83821689999968,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
25,0.19293568420410157,0.9586,0.0066,0.9583682191631819,0.9260780287474333,0.8007356443852184,100,100,0,40,23960,0.023245500000030006,91.73687830000017,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
26,0.1916689224243164,0.9591,0.0072,0.9587811595815161,0.9229979466119097,0.799191231348862,100,100,0,40,23960,0.022987900000316586,93.52679409999973,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
27,0.18405423278808594,0.9599,0.0065,0.9596293493986204,0.9209445585215605,0.7857110713515431,100,100,0,40,23960,0.0177296000001661,94.08834239999987,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
28,0.1829885597229004,0.961,0.0062,0.9607294258374564,0.9250513347022588,0.7909325124807656,100,100,0,40,23960,0.020471599999837053,93.09560009999996,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
29,0.17926490478515625,0.9605,0.0069,0.9601978036649161,0.9260780287474333,0.7858326033080618,100,100,0,40,23960,0.01931029999968814,92.18760040000006,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
30,0.1722465835571289,0.9618,0.0059,0.9616204554660746,0.9332648870636551,0.790113711881141,100,100,0,40,23960,0.04805260000011913,92.80801569999994,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
31,0.17428253211975098,0.9616,0.0057,0.9613608524778522,0.9301848049281314,0.787171914495528,100,100,0,40,23960,0.02202820000002248,93.12753370000019,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
32,0.16791504096984863,0.9617,0.0062,0.9615160359213075,0.9281314168377823,0.7832091027423739,100,100,0,40,23960,0.023359700000128214,93.07414770000014,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
33,0.1680715805053711,0.9623,0.006,0.962103888384336,0.9373716632443532,0.7779267212028306,100,100,0,40,23960,0.023724700000002485,92.89049440000008,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
34,0.16412039031982423,0.9627,0.006,0.9625042222647997,0.9363449691991786,0.7736699892592925,100,100,0,40,23960,0.025676100000055158,92.97027799999978,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
35,0.1656299087524414,0.963,0.0056,0.9627419127750819,0.9342915811088296,0.7802596897135178,100,100,0,40,23960,0.025306600000021717,94.49556829999983,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
36,0.1565333278656006,0.9634,0.0058,0.963232157683432,0.9373716632443532,0.7692687163737912,100,100,0,40,23960,0.020090299999992567,95.7701732999999,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
37,0.15693222351074218,0.9636,0.0056,0.9633528018289151,0.9322381930184805,0.7732997741860649,100,100,0,40,23960,0.019122300000162795,94.31298310000011,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
38,0.15532799491882324,0.9643,0.0056,0.9641061836828131,0.9383983572895277,0.7696942608331641,100,100,0,40,23960,0.020419500000116386,93.71592049999981,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
39,0.15449078483581544,0.9647,0.0056,0.964492049392714,0.938715953307393,0.7662550361541411,100,100,0,40,23960,0.026814300000296498,93.11871359999986,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
